"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim1Fold25",185,0.52051469406408,-0.652937160654929,0.453963724821006,1,3.56249093191588
"Sim1Fold26",165.833333333333,0.500045148050205,-0.693056888535984,0.501588876640482,1,3.56249093191588
"Sim1Fold27",211,0.538091516263325,-0.619726628707825,0.415826034180112,1,3.56249093191588
"Sim1Fold28",192,0.875177592055373,-0.133328450869596,0.0264028744110064,1,3.56249093191588
"Sim1Fold29",225,0.85269211881245,-0.159356735903268,0.0369172163186324,1,3.56249093191588
"Sim1Fold30",235.333333333333,0.85058978729874,-0.161825302702188,0.0379937790846277,1,3.56249093191588
"Sim1Fold31",253,0.83287650703215,-0.182869898667304,0.0477093825944064,1,3.56249093191588
"Sim1Fold32",302.833333333333,0.0438724069839422,-3.12646969902368,5.83355871478621,1,3.56249093191588
"Sim1Fold33",317,0.0678089974026144,-2.69106038778701,4.53507186399325,1,3.56249093191588
"Sim1Fold34",321.166666666667,0.48602143566155,-0.721502549754813,0.536355083294286,1,3.56249093191588
"Sim1Fold35",332,0.99070261650137,-0.00934087394338145,0.000145043026338215,1,3.56249093191588
"Sim1Fold36",374.833333333333,0.6797618422719,-0.386012774110608,0.184187850223286,1,3.56249093191588
"Sim1Fold37",406.5,0.303974548038083,-1.19081130463986,1.21612788856521,1,3.56249093191588
"Sim1Fold38",480.833333333333,0.00165248361731005,-6.40547590016954,22.7211515247105,1,3.56249093191588
"Sim1Fold39",560.166666666667,0.318818516108095,-1.14313325311249,1.13862625704078,1,3.56249093191588
"Sim1Fold40",648.666666666667,0.645876157628616,-0.437147500034818,0.228883905458269,1,3.56249093191588
"Sim1Fold41",748.5,0.306852650339694,-1.18138761293586,1.20066705952498,1,3.56249093191588
"Sim1Fold42",605,0.975845921216286,-0.0244505726377106,0.000979248769042321,1,3.56249093191588
"Sim1Fold43",856.333333333333,0.446213086323694,-0.806958669032568,0.645582039968535,1,3.56249093191588
"Sim1Fold44",1085,0.975334769333243,-0.024974513754197,0.00102114944609408,1,3.56249093191588
"Sim1Fold45",1246.33333333333,0.922143690023639,-0.0810542215556479,0.0102096462033135,1,3.56249093191588
"Sim1Fold46",1637.5,0.299910727245228,-1.20427042445965,1.23833036770006,1,3.56249093191588
