"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.667Fold35",411.5,0.000385214704972656,-7.86170970386589,36.8929403384923,0.667,3.49817709706347
"Sim0.667Fold36",432,0.0782001288801601,-2.54848398334834,4.15584195909149,0.667,3.49817709706347
"Sim0.667Fold37",410.5,0.00597602791237089,-5.11999916041773,14.3744477032426,0.667,3.49817709706347
"Sim0.667Fold38",535.666666666667,0.00860405714547636,-4.75552142586506,12.4483849481598,0.667,3.49817709706347
"Sim0.667Fold39",587.833333333333,0.0470362777105674,-3.0568361088253,5.6330510504313,0.667,3.49817709706347
"Sim0.667Fold40",650,0.00523256602089552,-5.25285348625683,15.1252959548025,0.667,3.49817709706347
"Sim0.667Fold41",780,0.0590425466426632,-2.82949696542872,4.94487871960511,0.667,3.49817709706347
"Sim0.667Fold42",820.5,0.140571519074214,-1.96203888716478,2.71461171255338,0.667,3.49817709706347
"Sim0.667Fold43",979.666666666667,0.00303829582735231,-5.79645850385726,18.4948354522284,0.667,3.49817709706347
"Sim0.667Fold44",1203.33333333333,0.000294397755402417,-8.13057879545106,40.1266123047582,0.667,3.49817709706347
"Sim0.667Fold45",1381,0.43860543051697,-0.82415506159536,0.669033746966274,0.667,3.49817709706347
"Sim0.667Fold46",1586.5,0.419304551357408,-0.86915777020798,0.730121376628235,0.667,3.49817709706347
"Sim0.667Fold47",2036.5,0.0264464913805682,-3.63263178049497,7.59157934757341,0.667,3.49817709706347
"Sim0.667Fold48",2808.33333333333,0.0252215787227251,-3.68005535235834,7.76757876280215,0.667,3.49817709706347
"Sim0.667Fold49",6563,0.00649744544731373,-5.03634618743405,13.9153661915999,0.667,3.49817709706347
